"Survey Year","Trip identifier","Set number","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Catch weight (kg)","Catch count (pieces)"
2008,"65866","124","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838",".65","1"
2008,"65866","124","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","83.45",
2008,"65866","124","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","10.52","3"
2008,"65866","124","167304","519","MALACOCOTTUS KINCAIDI","BLACKFIN SCULPIN","CHABOT À NAGEOIRES NOIRES","urn:lsid:marinespecies.org:taxname:279442",".68","7"
2008,"65866","124","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","1.00","1"
2008,"65866","124","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","3.67",
2008,"65866","124","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","13.00",
2008,"65866","125","162305","173","SAGAMICHTHYS ABEI","SHINING TUBESHOULDER","CIRCÉ LUISANT","urn:lsid:marinespecies.org:taxname:234630",".08","1"
2008,"65866","125","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","85.30",
2008,"65866","125","165261","243","LYCODES DIAPTERUS","BLACK EELPOUT","LYCODE NOIRE","urn:lsid:marinespecies.org:taxname:254597",".47","5"
2008,"65866","125","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","343.18","4"
2008,"65866","125","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","314.06",
2008,"65866","125","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","3.75","2"
2008,"65866","125","166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","1.90","1"
2008,"65866","125","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","1.23","4"
2008,"65866","125","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","67.52",
2008,"65866","125","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","7.98","3"
2008,"65866","125","167304","519","MALACOCOTTUS KINCAIDI","BLACKFIN SCULPIN","CHABOT À NAGEOIRES NOIRES","urn:lsid:marinespecies.org:taxname:279442","1.06",
2008,"65866","125","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","7.12",
2008,"65866","125","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",,"4"
2008,"65866","125","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","20.03",
2008,"65866","125","621704","ZAC","OREGONIIDAE","OREGONIIDAE",,"urn:lsid:marinespecies.org:taxname:368557",,
2008,"65866","126","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","15.80",
2008,"65866","126","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","954.64",
2008,"65866","126","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","1.56","2"
2008,"65866","126","166705","402","SEBASTES","ROCKFISHES","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","6.57","5"
2008,"65866","126","166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","18.46","3"
2008,"65866","126","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","72.34",
2008,"65866","126","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","13.38","5"
2008,"65866","126","167304","519","MALACOCOTTUS KINCAIDI","BLACKFIN SCULPIN","CHABOT À NAGEOIRES NOIRES","urn:lsid:marinespecies.org:taxname:279442",,"9"
2008,"65866","126","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","28.48",
2008,"65866","126","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","13.96",
2008,"65866","126","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","29.04",
2008,"65866","127","160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","1.25","1"
2008,"65866","127","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","19.16",
2008,"65866","127","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","145.35",
2008,"65866","127","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".95","2"
2008,"65866","127","550588","233","LYCODES CORTEZIANUS","BIGFIN EELPOUT","LYCODE À GRANDES NAGEOIRES","urn:lsid:marinespecies.org:taxname:274097",".53","1"
2008,"65866","127","165261","243","LYCODES DIAPTERUS","BLACK EELPOUT","LYCODE NOIRE","urn:lsid:marinespecies.org:taxname:254597",".16","2"
2008,"65866","127","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","356.62",
2008,"65866","127","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","16.24",
2008,"65866","127","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360",,
2008,"65866","127","166709","400","SEBASTES AURORA","AURORA ROCKFISH","SÉBASTE AURORE","urn:lsid:marinespecies.org:taxname:274774","17.94",
2008,"65866","127","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","14.06",
2008,"65866","127","166705","402","SEBASTES","ROCKFISHES","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","3.99","3"
2008,"65866","127","166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","4.99","2"
2008,"65866","127","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","74.30",
2008,"65866","127","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","68.61",
2008,"65866","127","643735","526","MALACOCOTTUS ALEUTICUS","WHITETAIL SCULPIN",,"urn:lsid:marinespecies.org:taxname:279440",,
2008,"65866","127","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","158.83",
2008,"65866","127","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2.21",
2008,"65866","127","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","14.90",
2008,"65866","127","157967","6AF","ALLOCENTROTUS FRAGILIS","FRAGILE URCHIN",,"urn:lsid:marinespecies.org:taxname:513096",,
2008,"65866","127","158366","6PB","PSEUDOSTICHOPUS MOLLIS","SOFT SEA CUCUMBER","HOLOTHURIE SOUPLE","urn:lsid:marinespecies.org:taxname:152565",,
2008,"65866","127","159647","ZLB","CYCLOSALPA AFFINIS","SALP",,"urn:lsid:marinespecies.org:taxname:137257",,
2010,"69890","1","159756","017","EPTATRETUS DEANI","BLACK HAGFISH","MYXINE NOIRE","urn:lsid:marinespecies.org:taxname:279277",".75","1"
2010,"69890","1","64360","0AE","APHRODITA","SEA MOUSE",,"urn:lsid:marinespecies.org:taxname:129194",,"1"
2010,"69890","1","162279","171","CHAULIODUS MACOUNI","PACIFIC VIPERFISH","CHAULIODE FÉROCE","urn:lsid:marinespecies.org:taxname:275055",,"2"
2010,"69890","1","73212","18K","BARLEEIA HALIOTIPHILA","ABALONE BARLEYSNAIL",,"urn:lsid:marinespecies.org:taxname:580523","3.63",
2010,"69890","1","623745","193","NANNOBRACHIUM RITTERI","BROADFIN LAMPFISH",,"urn:lsid:marinespecies.org:taxname:275870",,"1"
2010,"69890","1","162664","198","STENOBRACHIUS LEUCOPSARUS","NORTHERN LAMPFISH","LANTERNE DU NORD","urn:lsid:marinespecies.org:taxname:254363",".63",
2010,"69890","1","164673","220","ANTIMORA MICROLEPIS","PACIFIC FLATNOSE","ANTIMORE À PETITES ÉCAILLES","urn:lsid:marinespecies.org:taxname:272460",,"1"
2010,"69890","1","165334","251","CORYPHAENOIDES ACROLEPIS","PACIFIC GRENADIER","GRENADIER À ÉCAILLES RUDES","urn:lsid:marinespecies.org:taxname:272313",".06","7"
2010,"69890","1","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360",".28","23"
2010,"69890","1","166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","7.47",
2010,"69890","1","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","32.98",
2010,"69890","1","166784","453","SEBASTOLOBUS ALTIVELIS","LONGSPINE THORNYHEAD","SÉBASTOLOBE À LONGUES ÉPINES","urn:lsid:marinespecies.org:taxname:282741","6.20",
2010,"69890","1","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","58.60",
2010,"69890","1","167445","557","BATHYAGONUS NIGRIPINNIS","BLACKFIN POACHER","ASTÉROTHÈQUE À NAGEOIRES NOIRES","urn:lsid:marinespecies.org:taxname:254505",,"1"
2010,"69890","1","167504","574","CAREPROCTUS MELANURUS","BLACKTAIL SNAILFISH","LIMACE À QUEUE NOIRE","urn:lsid:marinespecies.org:taxname:254549","1.37",
2010,"69890","1","167550","600","LIPARIS","SNAILFISHES",,"urn:lsid:marinespecies.org:taxname:126160",".26",
2010,"69890","1","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","10.25",
2010,"69890","1","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287",".79","2"
2010,"69890","1","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","26.30",
2010,"69890","1","82367","92A","TEUTHIDA","SQUIDS",,"urn:lsid:marinespecies.org:taxname:11716",,"1"
2010,"69890","1","82430","95E","BERRYTEUTHIS MAGISTER","SCHOOLMASTER GONATE SQUID",,"urn:lsid:marinespecies.org:taxname:342286","1.96",
2010,"69890","1","96163","TAC","PASIPHAEA PACIFICA","GLASS SHRIMP","CREVETTE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:514245",,
2010,"69890","1","98431","ZAG","CHIONOECETES TANNERI","GROOVED TANNER CRAB","CRABE RAINURÉ","urn:lsid:marinespecies.org:taxname:442165",".49","1"
2010,"69890","2","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","3.46","1"
2010,"69890","2","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1.78",
2010,"69890","2","623744","191","NANNOBRACHIUM REGALE","PINPOINT LAMPFISH",,"urn:lsid:marinespecies.org:taxname:275869",,"4"
2010,"69890","2","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","5.35","6"
2010,"69890","2","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","3.45",
2010,"69890","2","46861","2A0","PORIFERA","SPONGES","ÉPONGES","urn:lsid:marinespecies.org:taxname:558",,
2010,"69890","2","47528","2Q0","DEMOSPONGIAE","BATH SPONGES",,"urn:lsid:marinespecies.org:taxname:164811","6.85",
2010,"69890","2","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","4.19",
2010,"69890","2","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","458.91",
2010,"69890","2","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","5.92",
2010,"69890","2","166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","188.42",
2010,"69890","2","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","6.91","4"
2010,"69890","2","166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787",,"1"
2010,"69890","2","166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1.72","1"
2010,"69890","2","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","2.99",
2010,"69890","2","166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","8.80",
2010,"69890","2","166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","1.02","1"
2010,"69890","2","166742","446","SEBASTES VARIEGATUS","HARLEQUIN ROCKFISH","SÉBASTE ARLEQUIN","urn:lsid:marinespecies.org:taxname:274863",".39","1"
2010,"69890","2","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","11.46",
2010,"69890","2","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","70.03",
2010,"69890","2","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","4.50","1"
2010,"69890","2","167305","520","MALACOCOTTUS ZONURUS","DARKFIN SCULPIN","CHABOT À QUEUE BARRÉE","urn:lsid:marinespecies.org:taxname:254406",".16","5"
2010,"69890","2","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","47.97",
2010,"69890","2","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2.16",
2010,"69890","2","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","3.55",
2010,"69890","2","157967","6AF","ALLOCENTROTUS FRAGILIS","FRAGILE URCHIN",,"urn:lsid:marinespecies.org:taxname:513096",,
2010,"69890","2","158366","6PB","PSEUDOSTICHOPUS MOLLIS","SOFT SEA CUCUMBER","HOLOTHURIE SOUPLE","urn:lsid:marinespecies.org:taxname:152565",,"1"
2010,"69890","2","82430","95E","BERRYTEUTHIS MAGISTER","SCHOOLMASTER GONATE SQUID",,"urn:lsid:marinespecies.org:taxname:342286",".44","3"
2010,"69890","2","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632",".14","3"
2010,"69890","3","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","3.88",
2010,"69890","3","162279","171","CHAULIODUS MACOUNI","PACIFIC VIPERFISH","CHAULIODE FÉROCE","urn:lsid:marinespecies.org:taxname:275055",,
2010,"69890","3","162664","198","STENOBRACHIUS LEUCOPSARUS","NORTHERN LAMPFISH","LANTERNE DU NORD","urn:lsid:marinespecies.org:taxname:254363",".17",
2010,"69890","3","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","3.31","4"
2010,"69890","3","165253","241","LYCODAPUS MANDIBULARIS","PALLID EELPOUT","LYCODE À LONGUES BRANCHIOSPINES","urn:lsid:marinespecies.org:taxname:279391",,"1"
2010,"69890","3","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","21.00",
2010,"69890","3","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360",,
2010,"69890","3","166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","123.83",
2010,"69890","3","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","1.78","1"
2010,"69890","3","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","30.86",
2010,"69890","3","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","145.01",
2010,"69890","3","156958","4IK","NEARCHASTER","NEARCHASTER",,"urn:lsid:marinespecies.org:taxname:370821",,"1"
2010,"69890","3","51612","4Y6","PERIPHYLLA PERIPHYLLA","PERIPHYLLA PERIPHYLLA",,"urn:lsid:marinespecies.org:taxname:135294",,
2010,"69890","3","612037","5M6","PARACTINOSTOLA FAECULENTA","PARACTINOSTOLA FAECULENTA",,"urn:lsid:marinespecies.org:taxname:290644","1.78",
2010,"69890","3","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","98.09",
2010,"69890","3","643967","608","ELASSODISCUS CAUDATUS","HUMPBACK SNAILFISH",,"urn:lsid:marinespecies.org:taxname:280629",,
2010,"69890","3","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287",".18","1"
2010,"69890","3","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","20.02",
2010,"69890","3","158366","6PB","PSEUDOSTICHOPUS MOLLIS","SOFT SEA CUCUMBER","HOLOTHURIE SOUPLE","urn:lsid:marinespecies.org:taxname:152565",,"1"
2010,"69890","3","82430","95E","BERRYTEUTHIS MAGISTER","SCHOOLMASTER GONATE SQUID",,"urn:lsid:marinespecies.org:taxname:342286","1.49","6"
2010,"69890","3","96163","TAC","PASIPHAEA PACIFICA","GLASS SHRIMP","CREVETTE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:514245","1.30",
2010,"69890","4","162086","155","BATHYLAGUS PACIFICUS","PACIFIC BLACKSMELT","GARCETTE ÉLANCÉE","urn:lsid:marinespecies.org:taxname:272919",,"2"
2010,"69890","4","162584","189","DIAPHUS THETA","CALIFORNIA HEADLIGHTFISH","LAMPE-DE-TÊTE À TACHES BLANCHES","urn:lsid:marinespecies.org:taxname:272694",,"2"
2010,"69890","4","623745","193","NANNOBRACHIUM RITTERI","BROADFIN LAMPFISH",,"urn:lsid:marinespecies.org:taxname:275870",".11","3"
2010,"69890","4","162664","198","STENOBRACHIUS LEUCOPSARUS","NORTHERN LAMPFISH","LANTERNE DU NORD","urn:lsid:marinespecies.org:taxname:254363",".09","10"
2010,"69890","4","164673","220","ANTIMORA MICROLEPIS","PACIFIC FLATNOSE","ANTIMORE À PETITES ÉCAILLES","urn:lsid:marinespecies.org:taxname:272460",".04","2"
2010,"69890","4","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458",".88","1"
2010,"69890","4","165334","251","CORYPHAENOIDES ACROLEPIS","PACIFIC GRENADIER","GRENADIER À ÉCAILLES RUDES","urn:lsid:marinespecies.org:taxname:272313",".06","3"
2010,"69890","4","166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","3.80","2"
2010,"69890","4","52413","3U2","BALTICINA SEPTENTRIONALIS","SEA WHIP",,"urn:lsid:marinespecies.org:taxname:754314",,"3"
2010,"69890","4","166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","46.06",
2010,"69890","4","166784","453","SEBASTOLOBUS ALTIVELIS","LONGSPINE THORNYHEAD","SÉBASTOLOBE À LONGUES ÉPINES","urn:lsid:marinespecies.org:taxname:282741",".37","5"
2010,"69890","4","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","16.93",
2010,"69890","4","51612","4Y6","PERIPHYLLA PERIPHYLLA","PERIPHYLLA PERIPHYLLA",,"urn:lsid:marinespecies.org:taxname:135294",,"1"
2010,"69890","4","167445","557","BATHYAGONUS NIGRIPINNIS","BLACKFIN POACHER","ASTÉROTHÈQUE À NAGEOIRES NOIRES","urn:lsid:marinespecies.org:taxname:254505",".02","2"
2010,"69890","4","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","8.54",
